[2J[HOK,8,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 0.00%, 9.391MiB / 3.871GiB, 0.24%, 9.63MB / 7.01MB, 0B / 0B
OK,8,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 1.55%, 25.2MiB / 500MiB, 5.04%, 148kB / 28.3kB, 27.8MB / 0B
OK,8,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.31%, 5.57MiB / 125MiB, 4.46%, 41.8kB / 23.2kB, 160kB / 0B
OK,8,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.07kB / 0B, 4.1kB / 0B
OK,8,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 21.79%, 10.05MiB / 3.871GiB, 0.25%, 7.34MB / 10.3MB, 4.66MB / 0B
[2J[HOK,8,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 10.04%, 9.422MiB / 3.871GiB, 0.24%, 10.4MB / 7.51MB, 0B / 0B
OK,8,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.004MiB / 50MiB, 4.01%, 14.9kB / 19.8kB, 0B / 0B
OK,8,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.21%, 9.973MiB / 50MiB, 19.95%, 5.43kB / 2.6kB, 2.74MB / 0B
OK,8,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 1.55%, 25.2MiB / 500MiB, 5.04%, 148kB / 28.3kB, 27.8MB / 0B
OK,8,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.31%, 5.57MiB / 125MiB, 4.46%, 41.8kB / 23.2kB, 160kB / 0B
OK,8,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.07kB / 0B, 4.1kB / 0B
OK,8,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 21.79%, 10.05MiB / 3.871GiB, 0.25%, 7.34MB / 10.3MB, 4.66MB / 0B
[2J[HOK,8,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 8.39%, 9.422MiB / 3.871GiB, 0.24%, 10.4MB / 7.52MB, 0B / 0B
OK,8,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.004MiB / 50MiB, 4.01%, 14.9kB / 19.8kB, 0B / 0B
OK,8,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.16%, 9.973MiB / 50MiB, 19.95%, 5.43kB / 2.6kB, 2.74MB / 0B
OK,8,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.23%, 25.2MiB / 500MiB, 5.04%, 148kB / 28.3kB, 27.8MB / 0B
OK,8,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.14%, 5.57MiB / 125MiB, 4.46%, 41.8kB / 23.2kB, 160kB / 0B
OK,8,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.07kB / 0B, 4.1kB / 0B
OK,8,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 21.71%, 10.05MiB / 3.871GiB, 0.25%, 7.35MB / 10.4MB, 4.66MB / 0B
[2J[HOK,8,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 8.39%, 9.422MiB / 3.871GiB, 0.24%, 10.4MB / 7.52MB, 0B / 0B
OK,8,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.004MiB / 50MiB, 4.01%, 14.9kB / 19.8kB, 0B / 0B
OK,8,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.16%, 9.973MiB / 50MiB, 19.95%, 5.43kB / 2.6kB, 2.74MB / 0B
OK,8,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.23%, 25.2MiB / 500MiB, 5.04%, 148kB / 28.3kB, 27.8MB / 0B
OK,8,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.14%, 5.57MiB / 125MiB, 4.46%, 41.8kB / 23.2kB, 160kB / 0B
OK,8,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.07kB / 0B, 4.1kB / 0B
OK,8,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 21.71%, 10.05MiB / 3.871GiB, 0.25%, 7.35MB / 10.4MB, 4.66MB / 0B
[2J[HOK,8,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 9.94%, 9.422MiB / 3.871GiB, 0.24%, 10.4MB / 7.53MB, 0B / 0B
OK,8,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.06%, 2.004MiB / 50MiB, 4.01%, 15kB / 20kB, 0B / 0B
OK,8,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.16%, 9.973MiB / 50MiB, 19.95%, 5.43kB / 2.6kB, 2.74MB / 0B
OK,8,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.20%, 25.2MiB / 500MiB, 5.04%, 150kB / 28.7kB, 27.8MB / 0B
OK,8,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.40%, 5.57MiB / 125MiB, 4.46%, 42kB / 23.3kB, 160kB / 0B
OK,8,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.07kB / 0B, 4.1kB / 0B
OK,8,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 24.01%, 10.05MiB / 3.871GiB, 0.25%, 7.36MB / 10.4MB, 4.66MB / 0B
[2J[HOK,8,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 9.94%, 9.422MiB / 3.871GiB, 0.24%, 10.4MB / 7.53MB, 0B / 0B
OK,8,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.06%, 2.004MiB / 50MiB, 4.01%, 15kB / 20kB, 0B / 0B
OK,8,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.16%, 9.973MiB / 50MiB, 19.95%, 5.43kB / 2.6kB, 2.74MB / 0B
OK,8,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.20%, 25.2MiB / 500MiB, 5.04%, 150kB / 28.7kB, 27.8MB / 0B
OK,8,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.40%, 5.57MiB / 125MiB, 4.46%, 42kB / 23.3kB, 160kB / 0B
OK,8,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.07kB / 0B, 4.1kB / 0B
OK,8,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 24.01%, 10.05MiB / 3.871GiB, 0.25%, 7.36MB / 10.4MB, 4.66MB / 0B
[2J[HOK,8,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 7.37%, 9.422MiB / 3.871GiB, 0.24%, 10.4MB / 7.54MB, 0B / 0B
OK,8,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.004MiB / 50MiB, 4.01%, 15kB / 20kB, 0B / 0B
OK,8,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.22%, 9.973MiB / 50MiB, 19.95%, 5.43kB / 2.6kB, 2.74MB / 0B
OK,8,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.01%, 25.2MiB / 500MiB, 5.04%, 150kB / 28.7kB, 27.8MB / 0B
OK,8,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.28%, 5.57MiB / 125MiB, 4.46%, 42kB / 23.3kB, 160kB / 0B
OK,8,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.07kB / 0B, 4.1kB / 0B
OK,8,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 21.10%, 10.05MiB / 3.871GiB, 0.25%, 7.37MB / 10.4MB, 4.66MB / 0B
[2J[HOK,8,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 7.37%, 9.422MiB / 3.871GiB, 0.24%, 10.4MB / 7.54MB, 0B / 0B
OK,8,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.004MiB / 50MiB, 4.01%, 15kB / 20kB, 0B / 0B
OK,8,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.22%, 9.973MiB / 50MiB, 19.95%, 5.43kB / 2.6kB, 2.74MB / 0B
OK,8,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.01%, 25.2MiB / 500MiB, 5.04%, 150kB / 28.7kB, 27.8MB / 0B
OK,8,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.28%, 5.57MiB / 125MiB, 4.46%, 42kB / 23.3kB, 160kB / 0B
OK,8,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.07kB / 0B, 4.1kB / 0B
OK,8,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 21.10%, 10.05MiB / 3.871GiB, 0.25%, 7.37MB / 10.4MB, 4.66MB / 0B
[2J[HOK,8,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 11.71%, 9.422MiB / 3.871GiB, 0.24%, 10.4MB / 7.55MB, 0B / 0B
OK,8,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.004MiB / 50MiB, 4.01%, 15kB / 20kB, 0B / 0B
OK,8,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.17%, 9.973MiB / 50MiB, 19.95%, 5.43kB / 2.6kB, 2.74MB / 0B
OK,8,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 25.2MiB / 500MiB, 5.04%, 150kB / 28.7kB, 27.8MB / 0B
OK,8,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.26%, 5.57MiB / 125MiB, 4.46%, 42kB / 23.3kB, 160kB / 0B
OK,8,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.07kB / 0B, 4.1kB / 0B
OK,8,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 23.62%, 10.05MiB / 3.871GiB, 0.25%, 7.38MB / 10.4MB, 4.66MB / 0B
[2J[HOK,8,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 11.71%, 9.422MiB / 3.871GiB, 0.24%, 10.4MB / 7.55MB, 0B / 0B
OK,8,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.004MiB / 50MiB, 4.01%, 15kB / 20kB, 0B / 0B
OK,8,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.17%, 9.973MiB / 50MiB, 19.95%, 5.43kB / 2.6kB, 2.74MB / 0B
OK,8,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 25.2MiB / 500MiB, 5.04%, 150kB / 28.7kB, 27.8MB / 0B
OK,8,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.26%, 5.57MiB / 125MiB, 4.46%, 42kB / 23.3kB, 160kB / 0B
OK,8,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.07kB / 0B, 4.1kB / 0B
OK,8,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 23.62%, 10.05MiB / 3.871GiB, 0.25%, 7.38MB / 10.4MB, 4.66MB / 0B
[2J[HOK,8,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 8.79%, 9.422MiB / 3.871GiB, 0.24%, 10.5MB / 7.56MB, 0B / 0B
OK,8,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.004MiB / 50MiB, 4.01%, 15kB / 20kB, 0B / 0B
OK,8,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.19%, 9.973MiB / 50MiB, 19.95%, 5.43kB / 2.6kB, 2.74MB / 0B
OK,8,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 1.43%, 25.21MiB / 500MiB, 5.04%, 150kB / 28.7kB, 27.8MB / 0B
OK,8,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.26%, 5.57MiB / 125MiB, 4.46%, 42.3kB / 23.4kB, 160kB / 0B
OK,8,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.01%, 1.352MiB / 3.871GiB, 0.03%, 3.07kB / 0B, 4.1kB / 0B
OK,8,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 23.19%, 10.05MiB / 3.871GiB, 0.25%, 7.39MB / 10.4MB, 4.66MB / 0B
[2J[HOK,8,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 8.79%, 9.422MiB / 3.871GiB, 0.24%, 10.5MB / 7.56MB, 0B / 0B
OK,8,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.004MiB / 50MiB, 4.01%, 15kB / 20kB, 0B / 0B
OK,8,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.19%, 9.973MiB / 50MiB, 19.95%, 5.43kB / 2.6kB, 2.74MB / 0B
OK,8,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 1.43%, 25.21MiB / 500MiB, 5.04%, 150kB / 28.7kB, 27.8MB / 0B
OK,8,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.26%, 5.57MiB / 125MiB, 4.46%, 42.3kB / 23.4kB, 160kB / 0B
OK,8,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.01%, 1.352MiB / 3.871GiB, 0.03%, 3.07kB / 0B, 4.1kB / 0B
OK,8,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 23.19%, 10.05MiB / 3.871GiB, 0.25%, 7.39MB / 10.4MB, 4.66MB / 0B
[2J[HOK,8,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 8.39%, 9.422MiB / 3.871GiB, 0.24%, 10.5MB / 7.57MB, 0B / 0B
OK,8,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.004MiB / 50MiB, 4.01%, 15kB / 20kB, 0B / 0B
OK,8,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.21%, 9.973MiB / 50MiB, 19.95%, 5.43kB / 2.6kB, 2.74MB / 0B
OK,8,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.98%, 25.21MiB / 500MiB, 5.04%, 153kB / 29.1kB, 27.8MB / 0B
OK,8,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.48%, 5.57MiB / 125MiB, 4.46%, 42.3kB / 23.4kB, 160kB / 0B
OK,8,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.07kB / 0B, 4.1kB / 0B
OK,8,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 22.26%, 10.05MiB / 3.871GiB, 0.25%, 7.39MB / 10.4MB, 4.66MB / 0B
[2J[HOK,8,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 8.39%, 9.422MiB / 3.871GiB, 0.24%, 10.5MB / 7.57MB, 0B / 0B
OK,8,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.004MiB / 50MiB, 4.01%, 15kB / 20kB, 0B / 0B
OK,8,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.21%, 9.973MiB / 50MiB, 19.95%, 5.43kB / 2.6kB, 2.74MB / 0B
OK,8,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.98%, 25.21MiB / 500MiB, 5.04%, 153kB / 29.1kB, 27.8MB / 0B
OK,8,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.48%, 5.57MiB / 125MiB, 4.46%, 42.3kB / 23.4kB, 160kB / 0B
OK,8,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.07kB / 0B, 4.1kB / 0B
OK,8,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 22.26%, 10.05MiB / 3.871GiB, 0.25%, 7.39MB / 10.4MB, 4.66MB / 0B
[2J[HOK,8,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 8.44%, 9.422MiB / 3.871GiB, 0.24%, 10.5MB / 7.58MB, 0B / 0B
OK,8,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.13%, 2.004MiB / 50MiB, 4.01%, 15.1kB / 20.2kB, 0B / 0B
OK,8,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.21%, 9.973MiB / 50MiB, 19.95%, 5.43kB / 2.6kB, 2.74MB / 0B
OK,8,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.98%, 25.21MiB / 500MiB, 5.04%, 153kB / 29.1kB, 27.8MB / 0B
OK,8,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.48%, 5.57MiB / 125MiB, 4.46%, 42.3kB / 23.4kB, 160kB / 0B
OK,8,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.07kB / 0B, 4.1kB / 0B
OK,8,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 21.83%, 10.05MiB / 3.871GiB, 0.25%, 7.4MB / 10.4MB, 4.66MB / 0B
[2J[HOK,8,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 8.44%, 9.422MiB / 3.871GiB, 0.24%, 10.5MB / 7.58MB, 0B / 0B
OK,8,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.13%, 2.004MiB / 50MiB, 4.01%, 15.1kB / 20.2kB, 0B / 0B
OK,8,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 2.92%, 9.973MiB / 50MiB, 19.95%, 5.43kB / 2.6kB, 2.74MB / 0B
OK,8,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 25.21MiB / 500MiB, 5.04%, 153kB / 29.1kB, 27.8MB / 0B
OK,8,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.45%, 5.57MiB / 125MiB, 4.46%, 42.5kB / 23.5kB, 160kB / 0B
OK,8,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.07kB / 0B, 4.1kB / 0B
OK,8,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 21.83%, 10.05MiB / 3.871GiB, 0.25%, 7.4MB / 10.4MB, 4.66MB / 0B
[2J[HOK,8,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 8.44%, 9.422MiB / 3.871GiB, 0.24%, 10.5MB / 7.58MB, 0B / 0B
OK,8,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.13%, 2.004MiB / 50MiB, 4.01%, 15.1kB / 20.2kB, 0B / 0B
OK,8,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 2.92%, 9.973MiB / 50MiB, 19.95%, 5.43kB / 2.6kB, 2.74MB / 0B
OK,8,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 25.21MiB / 500MiB, 5.04%, 153kB / 29.1kB, 27.8MB / 0B
OK,8,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.45%, 5.57MiB / 125MiB, 4.46%, 42.5kB / 23.5kB, 160kB / 0B
OK,8,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.07kB / 0B, 4.1kB / 0B
OK,8,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 21.83%, 10.05MiB / 3.871GiB, 0.25%, 7.4MB / 10.4MB, 4.66MB / 0B
[2J[HOK,8,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 13.17%, 9.422MiB / 3.871GiB, 0.24%, 10.5MB / 7.58MB, 0B / 0B
OK,8,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.004MiB / 50MiB, 4.01%, 15.1kB / 20.2kB, 0B / 0B
OK,8,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.23%, 9.973MiB / 50MiB, 19.95%, 5.43kB / 2.6kB, 2.74MB / 0B
OK,8,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.03%, 25.21MiB / 500MiB, 5.04%, 153kB / 29.1kB, 27.8MB / 0B
OK,8,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.34%, 5.57MiB / 125MiB, 4.46%, 42.5kB / 23.5kB, 160kB / 0B
OK,8,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.07kB / 0B, 4.1kB / 0B
OK,8,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 21.54%, 10.05MiB / 3.871GiB, 0.25%, 7.41MB / 10.4MB, 4.66MB / 0B
[2J[HOK,8,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 13.17%, 9.422MiB / 3.871GiB, 0.24%, 10.5MB / 7.58MB, 0B / 0B
OK,8,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.004MiB / 50MiB, 4.01%, 15.1kB / 20.2kB, 0B / 0B
OK,8,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.23%, 9.973MiB / 50MiB, 19.95%, 5.43kB / 2.6kB, 2.74MB / 0B
OK,8,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.03%, 25.21MiB / 500MiB, 5.04%, 153kB / 29.1kB, 27.8MB / 0B
OK,8,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.34%, 5.57MiB / 125MiB, 4.46%, 42.5kB / 23.5kB, 160kB / 0B
OK,8,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.07kB / 0B, 4.1kB / 0B
OK,8,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 21.54%, 10.05MiB / 3.871GiB, 0.25%, 7.41MB / 10.4MB, 4.66MB / 0B
[2J[HOK,8,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 7.76%, 9.422MiB / 3.871GiB, 0.24%, 10.5MB / 7.59MB, 0B / 0B
OK,8,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.004MiB / 50MiB, 4.01%, 15.1kB / 20.2kB, 0B / 0B
OK,8,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.16%, 9.973MiB / 50MiB, 19.95%, 5.43kB / 2.6kB, 2.74MB / 0B
OK,8,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 25.21MiB / 500MiB, 5.04%, 153kB / 29.1kB, 27.8MB / 0B
OK,8,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.38%, 5.57MiB / 125MiB, 4.46%, 42.5kB / 23.5kB, 160kB / 0B
OK,8,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.07kB / 0B, 4.1kB / 0B
OK,8,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 20.92%, 10.05MiB / 3.871GiB, 0.25%, 7.42MB / 10.5MB, 4.66MB / 0B
[2J[HOK,8,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 7.76%, 9.422MiB / 3.871GiB, 0.24%, 10.5MB / 7.59MB, 0B / 0B
OK,8,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.004MiB / 50MiB, 4.01%, 15.1kB / 20.2kB, 0B / 0B
OK,8,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.16%, 9.973MiB / 50MiB, 19.95%, 5.43kB / 2.6kB, 2.74MB / 0B
OK,8,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 25.21MiB / 500MiB, 5.04%, 153kB / 29.1kB, 27.8MB / 0B
OK,8,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.38%, 5.57MiB / 125MiB, 4.46%, 42.5kB / 23.5kB, 160kB / 0B
OK,8,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.07kB / 0B, 4.1kB / 0B
