[2J[HOK,10,2,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.609MiB / 50MiB, 5.22%, 8.27kB / 11.9kB, 1.29MB / 0B
[2J[HOK,10,2,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.609MiB / 50MiB, 5.22%, 10.2kB / 14.7kB, 1.29MB / 0B
OK,10,2,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 11.80%, 5.809MiB / 3.703GiB, 0.15%, 9.88MB / 7.49MB, 1.71MB / 0B
OK,10,2,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.70%, 6.789MiB / 3.703GiB, 0.18%, 7.36MB / 9.83MB, 2.74MB / 0B
OK,10,2,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.26%, 5.352MiB / 125MiB, 4.28%, 33.5kB / 18kB, 5.39MB / 0B
OK,10,2,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.20%, 9.977MiB / 50MiB, 19.95%, 6.12kB / 2.3kB, 7.64MB / 0B
OK,10,2,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.52kB / 0B, 848kB / 0B
OK,10,2,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 3.94%, 24.61MiB / 500MiB, 4.92%, 107kB / 21.3kB, 19.2MB / 0B
[2J[HOK,10,2,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.609MiB / 50MiB, 5.22%, 10.2kB / 14.7kB, 1.29MB / 0B
OK,10,2,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 11.80%, 5.809MiB / 3.703GiB, 0.15%, 9.88MB / 7.49MB, 1.71MB / 0B
OK,10,2,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.70%, 6.789MiB / 3.703GiB, 0.18%, 7.36MB / 9.83MB, 2.74MB / 0B
OK,10,2,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.26%, 5.352MiB / 125MiB, 4.28%, 33.5kB / 18kB, 5.39MB / 0B
OK,10,2,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.20%, 9.977MiB / 50MiB, 19.95%, 6.12kB / 2.3kB, 7.64MB / 0B
OK,10,2,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.52kB / 0B, 848kB / 0B
OK,10,2,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 3.94%, 24.61MiB / 500MiB, 4.92%, 107kB / 21.3kB, 19.2MB / 0B
[2J[HOK,10,2,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.11%, 2.609MiB / 50MiB, 5.22%, 10.3kB / 14.9kB, 1.29MB / 0B
OK,10,2,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 10.35%, 5.812MiB / 3.703GiB, 0.15%, 9.89MB / 7.5MB, 1.71MB / 0B
OK,10,2,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.08%, 6.789MiB / 3.703GiB, 0.18%, 7.37MB / 9.84MB, 2.74MB / 0B
OK,10,2,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.37%, 5.352MiB / 125MiB, 4.28%, 33.8kB / 18.1kB, 5.39MB / 0B
OK,10,2,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.19%, 9.977MiB / 50MiB, 19.95%, 6.12kB / 2.3kB, 7.64MB / 0B
OK,10,2,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.52kB / 0B, 848kB / 0B
OK,10,2,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.37%, 24.61MiB / 500MiB, 4.92%, 109kB / 21.7kB, 19.2MB / 0B
[2J[HOK,10,2,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.11%, 2.609MiB / 50MiB, 5.22%, 10.3kB / 14.9kB, 1.29MB / 0B
OK,10,2,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 10.35%, 5.812MiB / 3.703GiB, 0.15%, 9.89MB / 7.5MB, 1.71MB / 0B
OK,10,2,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.08%, 6.789MiB / 3.703GiB, 0.18%, 7.37MB / 9.84MB, 2.74MB / 0B
OK,10,2,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.37%, 5.352MiB / 125MiB, 4.28%, 33.8kB / 18.1kB, 5.39MB / 0B
OK,10,2,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.19%, 9.977MiB / 50MiB, 19.95%, 6.12kB / 2.3kB, 7.64MB / 0B
OK,10,2,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.52kB / 0B, 848kB / 0B
OK,10,2,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.37%, 24.61MiB / 500MiB, 4.92%, 109kB / 21.7kB, 19.2MB / 0B
[2J[HOK,10,2,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.609MiB / 50MiB, 5.22%, 10.3kB / 14.9kB, 1.29MB / 0B
OK,10,2,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.10%, 5.812MiB / 3.703GiB, 0.15%, 9.91MB / 7.51MB, 1.71MB / 0B
OK,10,2,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.86%, 6.789MiB / 3.703GiB, 0.18%, 7.38MB / 9.86MB, 2.74MB / 0B
OK,10,2,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.27%, 5.352MiB / 125MiB, 4.28%, 33.8kB / 18.1kB, 5.39MB / 0B
OK,10,2,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.21%, 9.977MiB / 50MiB, 19.95%, 6.19kB / 2.36kB, 7.64MB / 0B
OK,10,2,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.52kB / 0B, 848kB / 0B
OK,10,2,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.01%, 24.61MiB / 500MiB, 4.92%, 109kB / 21.7kB, 19.2MB / 0B
[2J[HOK,10,2,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.609MiB / 50MiB, 5.22%, 10.3kB / 14.9kB, 1.29MB / 0B
OK,10,2,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.10%, 5.812MiB / 3.703GiB, 0.15%, 9.91MB / 7.51MB, 1.71MB / 0B
OK,10,2,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.86%, 6.789MiB / 3.703GiB, 0.18%, 7.38MB / 9.86MB, 2.74MB / 0B
OK,10,2,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.27%, 5.352MiB / 125MiB, 4.28%, 33.8kB / 18.1kB, 5.39MB / 0B
OK,10,2,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.21%, 9.977MiB / 50MiB, 19.95%, 6.19kB / 2.36kB, 7.64MB / 0B
OK,10,2,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.52kB / 0B, 848kB / 0B
OK,10,2,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.01%, 24.61MiB / 500MiB, 4.92%, 109kB / 21.7kB, 19.2MB / 0B
[2J[HOK,10,2,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.609MiB / 50MiB, 5.22%, 10.3kB / 14.9kB, 1.29MB / 0B
OK,10,2,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 13.05%, 5.812MiB / 3.703GiB, 0.15%, 9.92MB / 7.52MB, 1.71MB / 0B
OK,10,2,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.92%, 6.789MiB / 3.703GiB, 0.18%, 7.39MB / 9.87MB, 2.74MB / 0B
OK,10,2,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.21%, 5.352MiB / 125MiB, 4.28%, 33.8kB / 18.1kB, 5.39MB / 0B
OK,10,2,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.21%, 9.977MiB / 50MiB, 19.95%, 6.19kB / 2.36kB, 7.64MB / 0B
OK,10,2,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.52kB / 0B, 848kB / 0B
OK,10,2,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 24.61MiB / 500MiB, 4.92%, 109kB / 21.7kB, 19.2MB / 0B
[2J[HOK,10,2,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.609MiB / 50MiB, 5.22%, 10.3kB / 14.9kB, 1.29MB / 0B
OK,10,2,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 13.05%, 5.812MiB / 3.703GiB, 0.15%, 9.92MB / 7.52MB, 1.71MB / 0B
OK,10,2,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.92%, 6.789MiB / 3.703GiB, 0.18%, 7.39MB / 9.87MB, 2.74MB / 0B
OK,10,2,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.21%, 5.352MiB / 125MiB, 4.28%, 33.8kB / 18.1kB, 5.39MB / 0B
OK,10,2,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.21%, 9.977MiB / 50MiB, 19.95%, 6.19kB / 2.36kB, 7.64MB / 0B
OK,10,2,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.52kB / 0B, 848kB / 0B
OK,10,2,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 24.61MiB / 500MiB, 4.92%, 109kB / 21.7kB, 19.2MB / 0B
[2J[HOK,10,2,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.609MiB / 50MiB, 5.22%, 10.3kB / 14.9kB, 1.29MB / 0B
OK,10,2,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.01%, 5.812MiB / 3.703GiB, 0.15%, 9.93MB / 7.53MB, 1.71MB / 0B
OK,10,2,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.10%, 6.789MiB / 3.703GiB, 0.18%, 7.4MB / 9.88MB, 2.74MB / 0B
OK,10,2,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.22%, 5.352MiB / 125MiB, 4.28%, 33.8kB / 18.1kB, 5.39MB / 0B
OK,10,2,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.22%, 9.977MiB / 50MiB, 19.95%, 6.26kB / 2.36kB, 7.64MB / 0B
OK,10,2,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.52kB / 0B, 848kB / 0B
OK,10,2,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 1.45%, 24.62MiB / 500MiB, 4.92%, 109kB / 21.7kB, 19.2MB / 0B
[2J[HOK,10,2,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.609MiB / 50MiB, 5.22%, 10.3kB / 14.9kB, 1.29MB / 0B
OK,10,2,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.01%, 5.812MiB / 3.703GiB, 0.15%, 9.93MB / 7.53MB, 1.71MB / 0B
OK,10,2,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.10%, 6.789MiB / 3.703GiB, 0.18%, 7.4MB / 9.88MB, 2.74MB / 0B
OK,10,2,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.22%, 5.352MiB / 125MiB, 4.28%, 33.8kB / 18.1kB, 5.39MB / 0B
OK,10,2,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.22%, 9.977MiB / 50MiB, 19.95%, 6.26kB / 2.36kB, 7.64MB / 0B
OK,10,2,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.52kB / 0B, 848kB / 0B
OK,10,2,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 1.45%, 24.62MiB / 500MiB, 4.92%, 109kB / 21.7kB, 19.2MB / 0B
[2J[HOK,10,2,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.609MiB / 50MiB, 5.22%, 10.3kB / 14.9kB, 1.29MB / 0B
OK,10,2,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.84%, 5.812MiB / 3.703GiB, 0.15%, 9.95MB / 7.54MB, 1.71MB / 0B
OK,10,2,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 19.41%, 6.789MiB / 3.703GiB, 0.18%, 7.41MB / 9.9MB, 2.74MB / 0B
OK,10,2,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.30%, 5.352MiB / 125MiB, 4.28%, 34kB / 18.2kB, 5.39MB / 0B
OK,10,2,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.19%, 9.977MiB / 50MiB, 19.95%, 6.26kB / 2.36kB, 7.64MB / 0B
OK,10,2,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.52kB / 0B, 848kB / 0B
OK,10,2,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.30%, 24.62MiB / 500MiB, 4.92%, 109kB / 21.7kB, 19.2MB / 0B
[2J[HOK,10,2,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.609MiB / 50MiB, 5.22%, 10.3kB / 14.9kB, 1.29MB / 0B
OK,10,2,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.84%, 5.812MiB / 3.703GiB, 0.15%, 9.95MB / 7.54MB, 1.71MB / 0B
OK,10,2,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 19.41%, 6.789MiB / 3.703GiB, 0.18%, 7.41MB / 9.9MB, 2.74MB / 0B
OK,10,2,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.30%, 5.352MiB / 125MiB, 4.28%, 34kB / 18.2kB, 5.39MB / 0B
OK,10,2,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.19%, 9.977MiB / 50MiB, 19.95%, 6.26kB / 2.36kB, 7.64MB / 0B
OK,10,2,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.52kB / 0B, 848kB / 0B
OK,10,2,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.30%, 24.62MiB / 500MiB, 4.92%, 109kB / 21.7kB, 19.2MB / 0B
[2J[HOK,10,2,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.609MiB / 50MiB, 5.22%, 10.3kB / 14.9kB, 1.29MB / 0B
OK,10,2,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.84%, 5.812MiB / 3.703GiB, 0.15%, 9.95MB / 7.54MB, 1.71MB / 0B
OK,10,2,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 19.41%, 6.789MiB / 3.703GiB, 0.18%, 7.41MB / 9.9MB, 2.74MB / 0B
OK,10,2,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.30%, 5.352MiB / 125MiB, 4.28%, 34kB / 18.2kB, 5.39MB / 0B
OK,10,2,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.19%, 9.977MiB / 50MiB, 19.95%, 6.26kB / 2.36kB, 7.64MB / 0B
OK,10,2,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.52kB / 0B, 848kB / 0B
OK,10,2,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.30%, 24.62MiB / 500MiB, 4.92%, 109kB / 21.7kB, 19.2MB / 0B
[2J[HOK,10,2,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.06%, 2.609MiB / 50MiB, 5.22%, 10.4kB / 15.2kB, 1.29MB / 0B
OK,10,2,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.89%, 5.812MiB / 3.703GiB, 0.15%, 9.97MB / 7.55MB, 1.71MB / 0B
OK,10,2,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.86%, 6.789MiB / 3.703GiB, 0.18%, 7.42MB / 9.91MB, 2.74MB / 0B
OK,10,2,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.27%, 5.359MiB / 125MiB, 4.29%, 34.2kB / 18.3kB, 5.39MB / 0B
OK,10,2,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.16%, 9.977MiB / 50MiB, 19.95%, 6.26kB / 2.36kB, 7.64MB / 0B
OK,10,2,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.52kB / 0B, 848kB / 0B
OK,10,2,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.17%, 24.62MiB / 500MiB, 4.92%, 111kB / 22.2kB, 19.2MB / 0B
[2J[HOK,10,2,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.06%, 2.609MiB / 50MiB, 5.22%, 10.4kB / 15.2kB, 1.29MB / 0B
OK,10,2,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.89%, 5.812MiB / 3.703GiB, 0.15%, 9.97MB / 7.55MB, 1.71MB / 0B
OK,10,2,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.86%, 6.789MiB / 3.703GiB, 0.18%, 7.42MB / 9.91MB, 2.74MB / 0B
OK,10,2,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.27%, 5.359MiB / 125MiB, 4.29%, 34.2kB / 18.3kB, 5.39MB / 0B
OK,10,2,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.16%, 9.977MiB / 50MiB, 19.95%, 6.26kB / 2.36kB, 7.64MB / 0B
OK,10,2,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.52kB / 0B, 848kB / 0B
OK,10,2,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.17%, 24.62MiB / 500MiB, 4.92%, 111kB / 22.2kB, 19.2MB / 0B
[2J[HOK,10,2,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.609MiB / 50MiB, 5.22%, 10.4kB / 15.2kB, 1.29MB / 0B
OK,10,2,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 11.79%, 5.812MiB / 3.703GiB, 0.15%, 9.98MB / 7.56MB, 1.71MB / 0B
OK,10,2,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.08%, 6.789MiB / 3.703GiB, 0.18%, 7.43MB / 9.93MB, 2.74MB / 0B
OK,10,2,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.19%, 5.359MiB / 125MiB, 4.29%, 34.2kB / 18.3kB, 5.39MB / 0B
OK,10,2,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.20%, 9.977MiB / 50MiB, 19.95%, 6.26kB / 2.36kB, 7.64MB / 0B
OK,10,2,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.52kB / 0B, 848kB / 0B
OK,10,2,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.02%, 24.62MiB / 500MiB, 4.92%, 111kB / 22.2kB, 19.2MB / 0B
[2J[HOK,10,2,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.609MiB / 50MiB, 5.22%, 10.4kB / 15.2kB, 1.29MB / 0B
OK,10,2,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 11.79%, 5.812MiB / 3.703GiB, 0.15%, 9.98MB / 7.56MB, 1.71MB / 0B
OK,10,2,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.08%, 6.789MiB / 3.703GiB, 0.18%, 7.43MB / 9.93MB, 2.74MB / 0B
OK,10,2,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.19%, 5.359MiB / 125MiB, 4.29%, 34.2kB / 18.3kB, 5.39MB / 0B
OK,10,2,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.20%, 9.977MiB / 50MiB, 19.95%, 6.26kB / 2.36kB, 7.64MB / 0B
OK,10,2,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.52kB / 0B, 848kB / 0B
OK,10,2,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.02%, 24.62MiB / 500MiB, 4.92%, 111kB / 22.2kB, 19.2MB / 0B
[2J[HOK,10,2,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.609MiB / 50MiB, 5.22%, 10.4kB / 15.2kB, 1.29MB / 0B
OK,10,2,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.05%, 5.812MiB / 3.703GiB, 0.15%, 9.99MB / 7.57MB, 1.71MB / 0B
OK,10,2,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.99%, 6.789MiB / 3.703GiB, 0.18%, 7.44MB / 9.94MB, 2.74MB / 0B
OK,10,2,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.21%, 5.359MiB / 125MiB, 4.29%, 34.2kB / 18.3kB, 5.39MB / 0B
OK,10,2,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.20%, 9.977MiB / 50MiB, 19.95%, 6.26kB / 2.36kB, 7.64MB / 0B
OK,10,2,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.52kB / 0B, 848kB / 0B
OK,10,2,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.15%, 24.62MiB / 500MiB, 4.92%, 111kB / 22.2kB, 19.2MB / 0B
[2J[HOK,10,2,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.609MiB / 50MiB, 5.22%, 10.4kB / 15.2kB, 1.29MB / 0B
OK,10,2,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.05%, 5.812MiB / 3.703GiB, 0.15%, 9.99MB / 7.57MB, 1.71MB / 0B
OK,10,2,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.99%, 6.789MiB / 3.703GiB, 0.18%, 7.44MB / 9.94MB, 2.74MB / 0B
OK,10,2,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.21%, 5.359MiB / 125MiB, 4.29%, 34.2kB / 18.3kB, 5.39MB / 0B
OK,10,2,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.20%, 9.977MiB / 50MiB, 19.95%, 6.26kB / 2.36kB, 7.64MB / 0B
OK,10,2,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.52kB / 0B, 848kB / 0B
OK,10,2,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.15%, 24.62MiB / 500MiB, 4.92%, 111kB / 22.2kB, 19.2MB / 0B
[2J[HOK,10,2,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.609MiB / 50MiB, 5.22%, 10.4kB / 15.2kB, 1.29MB / 0B
OK,10,2,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.45%, 5.812MiB / 3.703GiB, 0.15%, 10MB / 7.58MB, 1.71MB / 0B
OK,10,2,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.44%, 6.789MiB / 3.703GiB, 0.18%, 7.45MB / 9.96MB, 2.74MB / 0B
OK,10,2,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.55%, 5.363MiB / 125MiB, 4.29%, 34.6kB / 18.6kB, 5.39MB / 0B
OK,10,2,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.20%, 9.977MiB / 50MiB, 19.95%, 6.26kB / 2.36kB, 7.64MB / 0B
OK,10,2,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.52kB / 0B, 848kB / 0B
OK,10,2,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 2.78%, 24.62MiB / 500MiB, 4.92%, 111kB / 22.2kB, 19.2MB / 0B
