[2J[HOK,10,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.824MiB / 50MiB, 5.65%, 113kB / 195kB, 1.29MB / 0B
OK,10,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.47%, 6.383MiB / 3.703GiB, 0.17%, 76.6MB / 104MB, 2.74MB / 0B
OK,10,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.21%, 5.574MiB / 125MiB, 4.46%, 399kB / 242kB, 5.39MB / 0B
OK,10,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.20%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,10,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,10,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 2.45%, 25.16MiB / 500MiB, 5.03%, 1.57MB / 282kB, 19.3MB / 0B
[2J[HOK,10,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.824MiB / 50MiB, 5.65%, 115kB / 198kB, 1.29MB / 0B
OK,10,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.87%, 5.977MiB / 3.703GiB, 0.16%, 105MB / 78.6MB, 1.71MB / 0B
OK,10,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.47%, 6.383MiB / 3.703GiB, 0.17%, 76.6MB / 104MB, 2.74MB / 0B
OK,10,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.21%, 5.574MiB / 125MiB, 4.46%, 399kB / 242kB, 5.39MB / 0B
OK,10,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.20%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,10,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,10,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 2.45%, 25.16MiB / 500MiB, 5.03%, 1.57MB / 282kB, 19.3MB / 0B
[2J[HOK,10,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.824MiB / 50MiB, 5.65%, 115kB / 198kB, 1.29MB / 0B
OK,10,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.10%, 5.977MiB / 3.703GiB, 0.16%, 105MB / 78.6MB, 1.71MB / 0B
OK,10,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 19.00%, 6.383MiB / 3.703GiB, 0.17%, 76.7MB / 104MB, 2.74MB / 0B
OK,10,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.33%, 5.574MiB / 125MiB, 4.46%, 400kB / 242kB, 5.39MB / 0B
OK,10,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.23%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,10,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,10,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.42%, 25.04MiB / 500MiB, 5.01%, 1.57MB / 282kB, 19.3MB / 0B
[2J[HOK,10,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.824MiB / 50MiB, 5.65%, 115kB / 198kB, 1.29MB / 0B
OK,10,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.10%, 5.977MiB / 3.703GiB, 0.16%, 105MB / 78.6MB, 1.71MB / 0B
OK,10,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 19.00%, 6.383MiB / 3.703GiB, 0.17%, 76.7MB / 104MB, 2.74MB / 0B
OK,10,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.33%, 5.574MiB / 125MiB, 4.46%, 400kB / 242kB, 5.39MB / 0B
OK,10,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.23%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,10,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,10,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.42%, 25.04MiB / 500MiB, 5.01%, 1.57MB / 282kB, 19.3MB / 0B
[2J[HOK,10,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.13%, 2.824MiB / 50MiB, 5.65%, 115kB / 198kB, 1.29MB / 0B
OK,10,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 10.11%, 5.98MiB / 3.703GiB, 0.16%, 105MB / 78.6MB, 1.71MB / 0B
OK,10,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.18%, 6.383MiB / 3.703GiB, 0.17%, 76.7MB / 104MB, 2.74MB / 0B
OK,10,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.34%, 5.574MiB / 125MiB, 4.46%, 400kB / 242kB, 5.39MB / 0B
OK,10,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.17%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,10,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,10,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.32%, 25.04MiB / 500MiB, 5.01%, 1.57MB / 282kB, 19.3MB / 0B
[2J[HOK,10,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.13%, 2.824MiB / 50MiB, 5.65%, 115kB / 198kB, 1.29MB / 0B
OK,10,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 10.11%, 5.98MiB / 3.703GiB, 0.16%, 105MB / 78.6MB, 1.71MB / 0B
OK,10,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.18%, 6.383MiB / 3.703GiB, 0.17%, 76.7MB / 104MB, 2.74MB / 0B
OK,10,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.34%, 5.574MiB / 125MiB, 4.46%, 400kB / 242kB, 5.39MB / 0B
OK,10,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.17%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,10,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,10,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.32%, 25.04MiB / 500MiB, 5.01%, 1.57MB / 282kB, 19.3MB / 0B
[2J[HOK,10,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.824MiB / 50MiB, 5.65%, 115kB / 198kB, 1.29MB / 0B
OK,10,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.57%, 5.98MiB / 3.703GiB, 0.16%, 105MB / 78.6MB, 1.71MB / 0B
OK,10,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.18%, 6.383MiB / 3.703GiB, 0.17%, 76.7MB / 104MB, 2.74MB / 0B
OK,10,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.17%, 5.574MiB / 125MiB, 4.46%, 400kB / 242kB, 5.39MB / 0B
OK,10,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.21%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,10,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,10,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.02%, 25.04MiB / 500MiB, 5.01%, 1.57MB / 282kB, 19.3MB / 0B
[2J[HOK,10,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.824MiB / 50MiB, 5.65%, 115kB / 198kB, 1.29MB / 0B
OK,10,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.57%, 5.98MiB / 3.703GiB, 0.16%, 105MB / 78.6MB, 1.71MB / 0B
OK,10,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 19.25%, 6.383MiB / 3.703GiB, 0.17%, 76.7MB / 104MB, 2.74MB / 0B
OK,10,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.17%, 5.574MiB / 125MiB, 4.46%, 400kB / 242kB, 5.39MB / 0B
OK,10,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.21%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,10,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,10,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.02%, 25.04MiB / 500MiB, 5.01%, 1.57MB / 282kB, 19.3MB / 0B
[2J[HOK,10,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.824MiB / 50MiB, 5.65%, 115kB / 198kB, 1.29MB / 0B
OK,10,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.57%, 5.98MiB / 3.703GiB, 0.16%, 105MB / 78.6MB, 1.71MB / 0B
OK,10,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 19.25%, 6.383MiB / 3.703GiB, 0.17%, 76.7MB / 104MB, 2.74MB / 0B
OK,10,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.17%, 5.574MiB / 125MiB, 4.46%, 400kB / 242kB, 5.39MB / 0B
OK,10,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.21%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,10,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,10,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.02%, 25.04MiB / 500MiB, 5.01%, 1.57MB / 282kB, 19.3MB / 0B
[2J[HOK,10,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.824MiB / 50MiB, 5.65%, 115kB / 198kB, 1.29MB / 0B
OK,10,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 11.96%, 5.98MiB / 3.703GiB, 0.16%, 105MB / 78.6MB, 1.71MB / 0B
OK,10,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.00%, 6.383MiB / 3.703GiB, 0.17%, 76.7MB / 104MB, 2.74MB / 0B
OK,10,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.20%, 5.574MiB / 125MiB, 4.46%, 400kB / 242kB, 5.39MB / 0B
OK,10,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.19%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,10,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,10,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.22%, 25.04MiB / 500MiB, 5.01%, 1.57MB / 282kB, 19.3MB / 0B
[2J[HOK,10,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.824MiB / 50MiB, 5.65%, 115kB / 198kB, 1.29MB / 0B
OK,10,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 11.96%, 5.98MiB / 3.703GiB, 0.16%, 105MB / 78.6MB, 1.71MB / 0B
OK,10,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.00%, 6.383MiB / 3.703GiB, 0.17%, 76.7MB / 104MB, 2.74MB / 0B
OK,10,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.20%, 5.574MiB / 125MiB, 4.46%, 400kB / 242kB, 5.39MB / 0B
OK,10,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.19%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,10,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,10,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.22%, 25.04MiB / 500MiB, 5.01%, 1.57MB / 282kB, 19.3MB / 0B
[2J[HOK,10,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.824MiB / 50MiB, 5.65%, 115kB / 198kB, 1.29MB / 0B
OK,10,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.83%, 5.98MiB / 3.703GiB, 0.16%, 105MB / 78.6MB, 1.71MB / 0B
OK,10,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 20.30%, 6.383MiB / 3.703GiB, 0.17%, 76.7MB / 104MB, 2.74MB / 0B
OK,10,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.21%, 5.574MiB / 125MiB, 4.46%, 400kB / 242kB, 5.39MB / 0B
OK,10,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.22%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,10,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,10,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 2.58%, 25.04MiB / 500MiB, 5.01%, 1.57MB / 282kB, 19.3MB / 0B
[2J[HOK,10,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.824MiB / 50MiB, 5.65%, 115kB / 198kB, 1.29MB / 0B
OK,10,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.83%, 5.98MiB / 3.703GiB, 0.16%, 105MB / 78.6MB, 1.71MB / 0B
OK,10,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 20.30%, 6.383MiB / 3.703GiB, 0.17%, 76.7MB / 104MB, 2.74MB / 0B
OK,10,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.21%, 5.574MiB / 125MiB, 4.46%, 400kB / 242kB, 5.39MB / 0B
OK,10,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.22%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,10,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,10,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 2.58%, 25.04MiB / 500MiB, 5.01%, 1.57MB / 282kB, 19.3MB / 0B
[2J[HOK,10,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.824MiB / 50MiB, 5.65%, 115kB / 198kB, 1.29MB / 0B
OK,10,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.78%, 5.98MiB / 3.703GiB, 0.16%, 105MB / 78.6MB, 1.71MB / 0B
OK,10,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.64%, 6.383MiB / 3.703GiB, 0.17%, 76.7MB / 104MB, 2.74MB / 0B
OK,10,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.38%, 5.574MiB / 125MiB, 4.46%, 400kB / 242kB, 5.39MB / 0B
OK,10,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.18%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,10,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,10,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.37%, 25.04MiB / 500MiB, 5.01%, 1.57MB / 283kB, 19.3MB / 0B
[2J[HOK,10,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.824MiB / 50MiB, 5.65%, 115kB / 198kB, 1.29MB / 0B
OK,10,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.78%, 5.98MiB / 3.703GiB, 0.16%, 105MB / 78.6MB, 1.71MB / 0B
OK,10,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.64%, 6.383MiB / 3.703GiB, 0.17%, 76.7MB / 104MB, 2.74MB / 0B
OK,10,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.38%, 5.574MiB / 125MiB, 4.46%, 400kB / 242kB, 5.39MB / 0B
OK,10,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.18%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,10,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,10,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.37%, 25.04MiB / 500MiB, 5.01%, 1.57MB / 283kB, 19.3MB / 0B
[2J[HOK,10,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.12%, 2.824MiB / 50MiB, 5.65%, 115kB / 198kB, 1.29MB / 0B
OK,10,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.96%, 5.98MiB / 3.703GiB, 0.16%, 105MB / 78.6MB, 1.71MB / 0B
OK,10,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.91%, 6.383MiB / 3.703GiB, 0.17%, 76.7MB / 104MB, 2.74MB / 0B
OK,10,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.38%, 5.574MiB / 125MiB, 4.46%, 400kB / 243kB, 5.39MB / 0B
OK,10,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.22%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,10,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,10,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.01%, 25.04MiB / 500MiB, 5.01%, 1.57MB / 283kB, 19.3MB / 0B
[2J[HOK,10,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.12%, 2.824MiB / 50MiB, 5.65%, 115kB / 198kB, 1.29MB / 0B
OK,10,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.96%, 5.98MiB / 3.703GiB, 0.16%, 105MB / 78.6MB, 1.71MB / 0B
OK,10,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.91%, 6.383MiB / 3.703GiB, 0.17%, 76.7MB / 104MB, 2.74MB / 0B
OK,10,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.38%, 5.574MiB / 125MiB, 4.46%, 400kB / 243kB, 5.39MB / 0B
OK,10,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.22%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,10,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,10,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.01%, 25.04MiB / 500MiB, 5.01%, 1.57MB / 283kB, 19.3MB / 0B
[2J[HOK,10,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.824MiB / 50MiB, 5.65%, 115kB / 198kB, 1.29MB / 0B
OK,10,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.83%, 5.98MiB / 3.703GiB, 0.16%, 105MB / 78.7MB, 1.71MB / 0B
OK,10,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.95%, 6.383MiB / 3.703GiB, 0.17%, 76.7MB / 104MB, 2.74MB / 0B
OK,10,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.24%, 5.574MiB / 125MiB, 4.46%, 400kB / 243kB, 5.39MB / 0B
OK,10,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.21%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,10,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,10,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 25.04MiB / 500MiB, 5.01%, 1.57MB / 283kB, 19.3MB / 0B
[2J[HOK,10,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.824MiB / 50MiB, 5.65%, 115kB / 198kB, 1.29MB / 0B
OK,10,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.83%, 5.98MiB / 3.703GiB, 0.16%, 105MB / 78.7MB, 1.71MB / 0B
OK,10,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.95%, 6.383MiB / 3.703GiB, 0.17%, 76.7MB / 104MB, 2.74MB / 0B
OK,10,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.24%, 5.574MiB / 125MiB, 4.46%, 400kB / 243kB, 5.39MB / 0B
OK,10,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.21%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,10,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,10,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 25.04MiB / 500MiB, 5.01%, 1.57MB / 283kB, 19.3MB / 0B
[2J[HOK,10,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.824MiB / 50MiB, 5.65%, 115kB / 198kB, 1.29MB / 0B
OK,10,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.94%, 5.98MiB / 3.703GiB, 0.16%, 105MB / 78.7MB, 1.71MB / 0B
OK,10,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.81%, 6.383MiB / 3.703GiB, 0.17%, 76.7MB / 104MB, 2.74MB / 0B
OK,10,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.22%, 5.574MiB / 125MiB, 4.46%, 400kB / 243kB, 5.39MB / 0B
OK,10,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.14%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,10,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,10,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.03%, 25.04MiB / 500MiB, 5.01%, 1.57MB / 283kB, 19.3MB / 0B
[2J[HOK,10,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.824MiB / 50MiB, 5.65%, 115kB / 198kB, 1.29MB / 0B
OK,10,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.94%, 5.98MiB / 3.703GiB, 0.16%, 105MB / 78.7MB, 1.71MB / 0B
OK,10,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.81%, 6.383MiB / 3.703GiB, 0.17%, 76.7MB / 104MB, 2.74MB / 0B
OK,10,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.22%, 5.574MiB / 125MiB, 4.46%, 400kB / 243kB, 5.39MB / 0B
OK,10,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.14%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
