[2J[HOK,5,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.06%, 2.797MiB / 50MiB, 5.59%, 73.1kB / 127kB, 1.29MB / 0B
OK,5,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.29%, 8.594MiB / 50MiB, 17.19%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,5,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,5,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.20%, 25.61MiB / 500MiB, 5.12%, 1.02MB / 185kB, 19.2MB / 0B
[2J[HOK,5,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.07%, 2.801MiB / 50MiB, 5.60%, 74.6kB / 129kB, 1.29MB / 0B
OK,5,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.29%, 5.695MiB / 3.703GiB, 0.15%, 58.1MB / 43.3MB, 1.71MB / 0B
OK,5,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.86%, 6.191MiB / 3.703GiB, 0.16%, 42.1MB / 57.7MB, 2.74MB / 0B
OK,5,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.28%, 5.555MiB / 125MiB, 4.44%, 263kB / 156kB, 5.39MB / 0B
OK,5,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.17%, 8.594MiB / 50MiB, 17.19%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,5,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,5,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.02%, 25.61MiB / 500MiB, 5.12%, 1.02MB / 185kB, 19.2MB / 0B
[2J[HOK,5,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.07%, 2.801MiB / 50MiB, 5.60%, 74.6kB / 129kB, 1.29MB / 0B
OK,5,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.29%, 5.695MiB / 3.703GiB, 0.15%, 58.1MB / 43.3MB, 1.71MB / 0B
OK,5,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.86%, 6.191MiB / 3.703GiB, 0.16%, 42.1MB / 57.7MB, 2.74MB / 0B
OK,5,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.28%, 5.555MiB / 125MiB, 4.44%, 263kB / 156kB, 5.39MB / 0B
OK,5,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.17%, 8.594MiB / 50MiB, 17.19%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,5,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,5,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.02%, 25.61MiB / 500MiB, 5.12%, 1.02MB / 185kB, 19.2MB / 0B
[2J[HOK,5,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.801MiB / 50MiB, 5.60%, 74.6kB / 129kB, 1.29MB / 0B
OK,5,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.06%, 5.695MiB / 3.703GiB, 0.15%, 58.1MB / 43.3MB, 1.71MB / 0B
OK,5,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.58%, 6.191MiB / 3.703GiB, 0.16%, 42.1MB / 57.7MB, 2.74MB / 0B
OK,5,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.22%, 5.555MiB / 125MiB, 4.44%, 263kB / 156kB, 5.39MB / 0B
OK,5,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.18%, 8.594MiB / 50MiB, 17.19%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,5,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,5,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 25.61MiB / 500MiB, 5.12%, 1.02MB / 185kB, 19.2MB / 0B
[2J[HOK,5,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.801MiB / 50MiB, 5.60%, 74.6kB / 129kB, 1.29MB / 0B
OK,5,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.06%, 5.695MiB / 3.703GiB, 0.15%, 58.1MB / 43.3MB, 1.71MB / 0B
OK,5,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.58%, 6.191MiB / 3.703GiB, 0.16%, 42.1MB / 57.7MB, 2.74MB / 0B
OK,5,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.22%, 5.555MiB / 125MiB, 4.44%, 263kB / 156kB, 5.39MB / 0B
OK,5,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.18%, 8.594MiB / 50MiB, 17.19%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,5,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,5,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 25.61MiB / 500MiB, 5.12%, 1.02MB / 185kB, 19.2MB / 0B
[2J[HOK,5,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.801MiB / 50MiB, 5.60%, 74.6kB / 129kB, 1.29MB / 0B
OK,5,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.44%, 5.695MiB / 3.703GiB, 0.15%, 58.1MB / 43.3MB, 1.71MB / 0B
OK,5,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.00%, 6.191MiB / 3.703GiB, 0.16%, 42.1MB / 57.7MB, 2.74MB / 0B
OK,5,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.17%, 5.555MiB / 125MiB, 4.44%, 263kB / 156kB, 5.39MB / 0B
OK,5,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.20%, 8.594MiB / 50MiB, 17.19%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,5,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,5,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 2.63%, 25.62MiB / 500MiB, 5.12%, 1.02MB / 185kB, 19.2MB / 0B
[2J[HOK,5,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.801MiB / 50MiB, 5.60%, 74.6kB / 129kB, 1.29MB / 0B
OK,5,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.44%, 5.695MiB / 3.703GiB, 0.15%, 58.1MB / 43.3MB, 1.71MB / 0B
OK,5,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.00%, 6.191MiB / 3.703GiB, 0.16%, 42.1MB / 57.7MB, 2.74MB / 0B
OK,5,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.17%, 5.555MiB / 125MiB, 4.44%, 263kB / 156kB, 5.39MB / 0B
OK,5,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.20%, 8.594MiB / 50MiB, 17.19%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,5,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,5,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 2.63%, 25.62MiB / 500MiB, 5.12%, 1.02MB / 185kB, 19.2MB / 0B
[2J[HOK,5,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.801MiB / 50MiB, 5.60%, 74.6kB / 129kB, 1.29MB / 0B
OK,5,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.95%, 5.695MiB / 3.703GiB, 0.15%, 58.1MB / 43.4MB, 1.71MB / 0B
OK,5,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 19.07%, 6.191MiB / 3.703GiB, 0.16%, 42.1MB / 57.7MB, 2.74MB / 0B
OK,5,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.25%, 5.555MiB / 125MiB, 4.44%, 263kB / 156kB, 5.39MB / 0B
OK,5,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.16%, 8.594MiB / 50MiB, 17.19%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,5,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,5,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.33%, 25.62MiB / 500MiB, 5.12%, 1.02MB / 185kB, 19.2MB / 0B
[2J[HOK,5,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.801MiB / 50MiB, 5.60%, 74.6kB / 129kB, 1.29MB / 0B
OK,5,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.95%, 5.695MiB / 3.703GiB, 0.15%, 58.1MB / 43.4MB, 1.71MB / 0B
OK,5,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 19.07%, 6.191MiB / 3.703GiB, 0.16%, 42.1MB / 57.7MB, 2.74MB / 0B
OK,5,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.25%, 5.555MiB / 125MiB, 4.44%, 263kB / 156kB, 5.39MB / 0B
OK,5,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.16%, 8.594MiB / 50MiB, 17.19%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,5,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,5,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.33%, 25.62MiB / 500MiB, 5.12%, 1.02MB / 185kB, 19.2MB / 0B
[2J[HOK,5,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.12%, 2.801MiB / 50MiB, 5.60%, 74.7kB / 130kB, 1.29MB / 0B
OK,5,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 12.83%, 5.695MiB / 3.703GiB, 0.15%, 58.1MB / 43.4MB, 1.71MB / 0B
OK,5,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.02%, 6.191MiB / 3.703GiB, 0.16%, 42.1MB / 57.8MB, 2.74MB / 0B
OK,5,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 1.09%, 5.555MiB / 125MiB, 4.44%, 263kB / 156kB, 5.39MB / 0B
OK,5,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.19%, 8.594MiB / 50MiB, 17.19%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,5,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,5,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.38%, 25.62MiB / 500MiB, 5.12%, 1.02MB / 185kB, 19.2MB / 0B
[2J[HOK,5,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.12%, 2.801MiB / 50MiB, 5.60%, 74.7kB / 130kB, 1.29MB / 0B
OK,5,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 12.83%, 5.695MiB / 3.703GiB, 0.15%, 58.1MB / 43.4MB, 1.71MB / 0B
OK,5,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.02%, 6.191MiB / 3.703GiB, 0.16%, 42.1MB / 57.8MB, 2.74MB / 0B
OK,5,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 1.09%, 5.555MiB / 125MiB, 4.44%, 263kB / 156kB, 5.39MB / 0B
OK,5,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.19%, 8.594MiB / 50MiB, 17.19%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,5,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,5,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.38%, 25.62MiB / 500MiB, 5.12%, 1.02MB / 185kB, 19.2MB / 0B
[2J[HOK,5,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.801MiB / 50MiB, 5.60%, 74.7kB / 130kB, 1.29MB / 0B
OK,5,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.83%, 5.695MiB / 3.703GiB, 0.15%, 58.2MB / 43.4MB, 1.71MB / 0B
OK,5,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.03%, 6.191MiB / 3.703GiB, 0.16%, 42.1MB / 57.8MB, 2.74MB / 0B
OK,5,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.26%, 5.555MiB / 125MiB, 4.44%, 263kB / 156kB, 5.39MB / 0B
OK,5,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.24%, 8.594MiB / 50MiB, 17.19%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,5,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,5,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.02%, 25.62MiB / 500MiB, 5.12%, 1.02MB / 185kB, 19.2MB / 0B
[2J[HOK,5,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.801MiB / 50MiB, 5.60%, 74.7kB / 130kB, 1.29MB / 0B
OK,5,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.83%, 5.695MiB / 3.703GiB, 0.15%, 58.2MB / 43.4MB, 1.71MB / 0B
OK,5,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.03%, 6.191MiB / 3.703GiB, 0.16%, 42.1MB / 57.8MB, 2.74MB / 0B
OK,5,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.26%, 5.555MiB / 125MiB, 4.44%, 263kB / 156kB, 5.39MB / 0B
OK,5,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.24%, 8.594MiB / 50MiB, 17.19%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,5,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,5,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.02%, 25.62MiB / 500MiB, 5.12%, 1.02MB / 185kB, 19.2MB / 0B
[2J[HOK,5,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.801MiB / 50MiB, 5.60%, 74.7kB / 130kB, 1.29MB / 0B
OK,5,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.87%, 5.695MiB / 3.703GiB, 0.15%, 58.2MB / 43.4MB, 1.71MB / 0B
OK,5,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.53%, 6.191MiB / 3.703GiB, 0.16%, 42.2MB / 57.8MB, 2.74MB / 0B
OK,5,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.22%, 5.555MiB / 125MiB, 4.44%, 263kB / 156kB, 5.39MB / 0B
OK,5,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.20%, 8.594MiB / 50MiB, 17.19%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,5,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,5,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.02%, 25.62MiB / 500MiB, 5.12%, 1.02MB / 185kB, 19.2MB / 0B
[2J[HOK,5,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.801MiB / 50MiB, 5.60%, 74.7kB / 130kB, 1.29MB / 0B
OK,5,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.87%, 5.695MiB / 3.703GiB, 0.15%, 58.2MB / 43.4MB, 1.71MB / 0B
OK,5,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.53%, 6.191MiB / 3.703GiB, 0.16%, 42.2MB / 57.8MB, 2.74MB / 0B
OK,5,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.22%, 5.555MiB / 125MiB, 4.44%, 263kB / 156kB, 5.39MB / 0B
OK,5,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.20%, 8.594MiB / 50MiB, 17.19%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,5,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,5,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.02%, 25.62MiB / 500MiB, 5.12%, 1.02MB / 185kB, 19.2MB / 0B
[2J[HOK,5,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.801MiB / 50MiB, 5.60%, 74.7kB / 130kB, 1.29MB / 0B
OK,5,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.87%, 5.695MiB / 3.703GiB, 0.15%, 58.2MB / 43.4MB, 1.71MB / 0B
OK,5,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.53%, 6.191MiB / 3.703GiB, 0.16%, 42.2MB / 57.8MB, 2.74MB / 0B
OK,5,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.22%, 5.555MiB / 125MiB, 4.44%, 263kB / 156kB, 5.39MB / 0B
OK,5,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.20%, 8.594MiB / 50MiB, 17.19%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,5,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,5,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.02%, 25.62MiB / 500MiB, 5.12%, 1.02MB / 185kB, 19.2MB / 0B
[2J[HOK,5,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.801MiB / 50MiB, 5.60%, 74.7kB / 130kB, 1.29MB / 0B
OK,5,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.91%, 5.695MiB / 3.703GiB, 0.15%, 58.2MB / 43.4MB, 1.71MB / 0B
OK,5,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 19.91%, 6.191MiB / 3.703GiB, 0.16%, 42.2MB / 57.8MB, 2.74MB / 0B
OK,5,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.22%, 5.555MiB / 125MiB, 4.44%, 263kB / 156kB, 5.39MB / 0B
OK,5,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.18%, 8.594MiB / 50MiB, 17.19%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,5,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,5,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 2.31%, 25.62MiB / 500MiB, 5.12%, 1.02MB / 185kB, 19.2MB / 0B
[2J[HOK,5,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.801MiB / 50MiB, 5.60%, 74.7kB / 130kB, 1.29MB / 0B
OK,5,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.91%, 5.695MiB / 3.703GiB, 0.15%, 58.2MB / 43.4MB, 1.71MB / 0B
OK,5,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 19.91%, 6.191MiB / 3.703GiB, 0.16%, 42.2MB / 57.8MB, 2.74MB / 0B
OK,5,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.22%, 5.555MiB / 125MiB, 4.44%, 263kB / 156kB, 5.39MB / 0B
OK,5,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.18%, 8.594MiB / 50MiB, 17.19%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,5,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,5,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 2.31%, 25.62MiB / 500MiB, 5.12%, 1.02MB / 185kB, 19.2MB / 0B
[2J[HOK,5,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.801MiB / 50MiB, 5.60%, 74.7kB / 130kB, 1.29MB / 0B
OK,5,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 11.60%, 5.695MiB / 3.703GiB, 0.15%, 58.2MB / 43.4MB, 1.71MB / 0B
OK,5,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 16.64%, 6.191MiB / 3.703GiB, 0.16%, 42.2MB / 57.8MB, 2.74MB / 0B
OK,5,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.27%, 5.555MiB / 125MiB, 4.44%, 263kB / 156kB, 5.39MB / 0B
OK,5,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.18%, 8.594MiB / 50MiB, 17.19%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,5,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,5,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.46%, 25.62MiB / 500MiB, 5.12%, 1.02MB / 185kB, 19.2MB / 0B
[2J[HOK,5,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.801MiB / 50MiB, 5.60%, 74.7kB / 130kB, 1.29MB / 0B
OK,5,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 11.60%, 5.695MiB / 3.703GiB, 0.15%, 58.2MB / 43.4MB, 1.71MB / 0B
OK,5,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 16.64%, 6.191MiB / 3.703GiB, 0.16%, 42.2MB / 57.8MB, 2.74MB / 0B
OK,5,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.27%, 5.555MiB / 125MiB, 4.44%, 263kB / 156kB, 5.39MB / 0B
OK,5,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.18%, 8.594MiB / 50MiB, 17.19%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,5,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,5,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.46%, 25.62MiB / 500MiB, 5.12%, 1.02MB / 185kB, 19.2MB / 0B
[2J[HOK,5,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.12%, 2.801MiB / 50MiB, 5.60%, 74.8kB / 130kB, 1.29MB / 0B
OK,5,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.23%, 5.695MiB / 3.703GiB, 0.15%, 58.2MB / 43.4MB, 1.71MB / 0B
OK,5,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.10%, 6.191MiB / 3.703GiB, 0.16%, 42.2MB / 57.8MB, 2.74MB / 0B
OK,5,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.37%, 5.555MiB / 125MiB, 4.44%, 264kB / 157kB, 5.39MB / 0B
OK,5,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.21%, 8.594MiB / 50MiB, 17.19%, 6.82kB / 2.65kB, 7.64MB / 0B
