[2J[HOK,9,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.82MiB / 50MiB, 5.64%, 105kB / 184kB, 1.29MB / 0B
OK,9,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.15%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,9,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,9,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 24.94MiB / 500MiB, 4.99%, 1.48MB / 266kB, 19.3MB / 0B
[2J[HOK,9,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.82MiB / 50MiB, 5.64%, 107kB / 186kB, 1.29MB / 0B
OK,9,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.22%, 5.867MiB / 3.703GiB, 0.15%, 95.3MB / 71.4MB, 1.71MB / 0B
OK,9,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.81%, 6.379MiB / 3.703GiB, 0.17%, 69.6MB / 94.7MB, 2.74MB / 0B
OK,9,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.20%, 5.574MiB / 125MiB, 4.46%, 376kB / 226kB, 5.39MB / 0B
OK,9,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.15%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,9,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,9,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 24.94MiB / 500MiB, 4.99%, 1.48MB / 266kB, 19.3MB / 0B
[2J[HOK,9,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.82MiB / 50MiB, 5.64%, 107kB / 186kB, 1.29MB / 0B
OK,9,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.08%, 5.867MiB / 3.703GiB, 0.15%, 95.3MB / 71.4MB, 1.71MB / 0B
OK,9,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 20.11%, 6.379MiB / 3.703GiB, 0.17%, 69.6MB / 94.7MB, 2.74MB / 0B
OK,9,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.31%, 5.574MiB / 125MiB, 4.46%, 376kB / 226kB, 5.39MB / 0B
OK,9,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.23%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,9,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,9,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 2.67%, 24.95MiB / 500MiB, 4.99%, 1.48MB / 266kB, 19.3MB / 0B
[2J[HOK,9,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.82MiB / 50MiB, 5.64%, 107kB / 186kB, 1.29MB / 0B
OK,9,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.08%, 5.867MiB / 3.703GiB, 0.15%, 95.3MB / 71.4MB, 1.71MB / 0B
OK,9,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 20.11%, 6.379MiB / 3.703GiB, 0.17%, 69.6MB / 94.7MB, 2.74MB / 0B
OK,9,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.31%, 5.574MiB / 125MiB, 4.46%, 376kB / 226kB, 5.39MB / 0B
OK,9,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.23%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,9,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,9,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 2.67%, 24.95MiB / 500MiB, 4.99%, 1.48MB / 266kB, 19.3MB / 0B
[2J[HOK,9,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.82MiB / 50MiB, 5.64%, 107kB / 186kB, 1.29MB / 0B
OK,9,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.08%, 5.867MiB / 3.703GiB, 0.15%, 95.3MB / 71.4MB, 1.71MB / 0B
OK,9,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.83%, 6.379MiB / 3.703GiB, 0.17%, 69.6MB / 94.7MB, 2.74MB / 0B
OK,9,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.22%, 5.574MiB / 125MiB, 4.46%, 377kB / 226kB, 5.39MB / 0B
OK,9,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.21%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,9,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,9,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 2.67%, 24.95MiB / 500MiB, 4.99%, 1.48MB / 266kB, 19.3MB / 0B
[2J[HOK,9,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.82MiB / 50MiB, 5.64%, 107kB / 186kB, 1.29MB / 0B
OK,9,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 12.89%, 5.871MiB / 3.703GiB, 0.15%, 95.3MB / 71.4MB, 1.71MB / 0B
OK,9,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.83%, 6.379MiB / 3.703GiB, 0.17%, 69.6MB / 94.7MB, 2.74MB / 0B
OK,9,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.22%, 5.574MiB / 125MiB, 4.46%, 377kB / 226kB, 5.39MB / 0B
OK,9,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.21%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,9,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,9,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.39%, 24.95MiB / 500MiB, 4.99%, 1.48MB / 266kB, 19.3MB / 0B
[2J[HOK,9,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.82MiB / 50MiB, 5.64%, 107kB / 186kB, 1.29MB / 0B
OK,9,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 12.89%, 5.871MiB / 3.703GiB, 0.15%, 95.3MB / 71.4MB, 1.71MB / 0B
OK,9,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.83%, 6.379MiB / 3.703GiB, 0.17%, 69.6MB / 94.7MB, 2.74MB / 0B
OK,9,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.22%, 5.574MiB / 125MiB, 4.46%, 377kB / 226kB, 5.39MB / 0B
OK,9,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.21%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,9,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,9,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.39%, 24.95MiB / 500MiB, 4.99%, 1.48MB / 266kB, 19.3MB / 0B
[2J[HOK,9,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.22%, 2.82MiB / 50MiB, 5.64%, 107kB / 186kB, 1.29MB / 0B
OK,9,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.95%, 5.871MiB / 3.703GiB, 0.15%, 95.3MB / 71.4MB, 1.71MB / 0B
OK,9,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.78%, 6.379MiB / 3.703GiB, 0.17%, 69.6MB / 94.7MB, 2.74MB / 0B
OK,9,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.52%, 5.574MiB / 125MiB, 4.46%, 377kB / 227kB, 5.39MB / 0B
OK,9,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.20%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,9,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,9,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 24.95MiB / 500MiB, 4.99%, 1.48MB / 266kB, 19.3MB / 0B
[2J[HOK,9,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.22%, 2.82MiB / 50MiB, 5.64%, 107kB / 186kB, 1.29MB / 0B
OK,9,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.95%, 5.871MiB / 3.703GiB, 0.15%, 95.3MB / 71.4MB, 1.71MB / 0B
OK,9,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.78%, 6.379MiB / 3.703GiB, 0.17%, 69.6MB / 94.7MB, 2.74MB / 0B
OK,9,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.52%, 5.574MiB / 125MiB, 4.46%, 377kB / 227kB, 5.39MB / 0B
OK,9,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.20%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,9,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,9,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 24.95MiB / 500MiB, 4.99%, 1.48MB / 266kB, 19.3MB / 0B
[2J[HOK,9,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.82MiB / 50MiB, 5.64%, 107kB / 186kB, 1.29MB / 0B
OK,9,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.31%, 5.871MiB / 3.703GiB, 0.15%, 95.3MB / 71.5MB, 1.71MB / 0B
OK,9,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.32%, 6.379MiB / 3.703GiB, 0.17%, 69.7MB / 94.7MB, 2.74MB / 0B
OK,9,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.20%, 5.574MiB / 125MiB, 4.46%, 377kB / 227kB, 5.39MB / 0B
OK,9,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.25%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,9,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,9,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 24.95MiB / 500MiB, 4.99%, 1.48MB / 266kB, 19.3MB / 0B
[2J[HOK,9,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.82MiB / 50MiB, 5.64%, 107kB / 186kB, 1.29MB / 0B
OK,9,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.31%, 5.871MiB / 3.703GiB, 0.15%, 95.3MB / 71.5MB, 1.71MB / 0B
OK,9,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.32%, 6.379MiB / 3.703GiB, 0.17%, 69.7MB / 94.7MB, 2.74MB / 0B
OK,9,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.20%, 5.574MiB / 125MiB, 4.46%, 377kB / 227kB, 5.39MB / 0B
OK,9,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.25%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,9,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,9,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 24.95MiB / 500MiB, 4.99%, 1.48MB / 266kB, 19.3MB / 0B
[2J[HOK,9,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.82MiB / 50MiB, 5.64%, 107kB / 186kB, 1.29MB / 0B
OK,9,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.74%, 5.871MiB / 3.703GiB, 0.15%, 95.3MB / 71.5MB, 1.71MB / 0B
OK,9,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.64%, 6.379MiB / 3.703GiB, 0.17%, 69.7MB / 94.7MB, 2.74MB / 0B
OK,9,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.27%, 5.574MiB / 125MiB, 4.46%, 377kB / 227kB, 5.39MB / 0B
OK,9,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.19%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,9,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,9,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.04%, 24.95MiB / 500MiB, 4.99%, 1.48MB / 266kB, 19.3MB / 0B
[2J[HOK,9,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.82MiB / 50MiB, 5.64%, 107kB / 186kB, 1.29MB / 0B
OK,9,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.74%, 5.871MiB / 3.703GiB, 0.15%, 95.3MB / 71.5MB, 1.71MB / 0B
OK,9,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.64%, 6.379MiB / 3.703GiB, 0.17%, 69.7MB / 94.7MB, 2.74MB / 0B
OK,9,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.27%, 5.574MiB / 125MiB, 4.46%, 377kB / 227kB, 5.39MB / 0B
OK,9,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.19%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,9,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,9,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.04%, 24.95MiB / 500MiB, 4.99%, 1.48MB / 266kB, 19.3MB / 0B
[2J[HOK,9,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.82MiB / 50MiB, 5.64%, 107kB / 186kB, 1.29MB / 0B
OK,9,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.14%, 5.871MiB / 3.703GiB, 0.15%, 95.4MB / 71.5MB, 1.71MB / 0B
OK,9,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 19.07%, 6.379MiB / 3.703GiB, 0.17%, 69.7MB / 94.8MB, 2.74MB / 0B
OK,9,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.24%, 5.574MiB / 125MiB, 4.46%, 377kB / 227kB, 5.39MB / 0B
OK,9,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.18%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,9,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,9,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 2.73%, 24.95MiB / 500MiB, 4.99%, 1.48MB / 266kB, 19.3MB / 0B
[2J[HOK,9,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.82MiB / 50MiB, 5.64%, 107kB / 186kB, 1.29MB / 0B
OK,9,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.14%, 5.871MiB / 3.703GiB, 0.15%, 95.4MB / 71.5MB, 1.71MB / 0B
OK,9,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 19.07%, 6.379MiB / 3.703GiB, 0.17%, 69.7MB / 94.8MB, 2.74MB / 0B
OK,9,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.24%, 5.574MiB / 125MiB, 4.46%, 377kB / 227kB, 5.39MB / 0B
OK,9,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.18%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,9,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,9,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 2.73%, 24.95MiB / 500MiB, 4.99%, 1.48MB / 266kB, 19.3MB / 0B
[2J[HOK,9,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.13%, 2.82MiB / 50MiB, 5.64%, 107kB / 187kB, 1.29MB / 0B
OK,9,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.58%, 5.871MiB / 3.703GiB, 0.15%, 95.4MB / 71.5MB, 1.71MB / 0B
OK,9,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.06%, 6.379MiB / 3.703GiB, 0.17%, 69.7MB / 94.8MB, 2.74MB / 0B
OK,9,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.37%, 5.574MiB / 125MiB, 4.46%, 378kB / 227kB, 5.39MB / 0B
OK,9,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.18%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,9,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,9,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.25%, 24.95MiB / 500MiB, 4.99%, 1.48MB / 266kB, 19.3MB / 0B
[2J[HOK,9,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.13%, 2.82MiB / 50MiB, 5.64%, 107kB / 187kB, 1.29MB / 0B
OK,9,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.58%, 5.871MiB / 3.703GiB, 0.15%, 95.4MB / 71.5MB, 1.71MB / 0B
OK,9,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.06%, 6.379MiB / 3.703GiB, 0.17%, 69.7MB / 94.8MB, 2.74MB / 0B
OK,9,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.37%, 5.574MiB / 125MiB, 4.46%, 378kB / 227kB, 5.39MB / 0B
OK,9,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.18%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,9,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,9,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.25%, 24.95MiB / 500MiB, 4.99%, 1.48MB / 266kB, 19.3MB / 0B
[2J[HOK,9,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.82MiB / 50MiB, 5.64%, 107kB / 187kB, 1.29MB / 0B
OK,9,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 11.35%, 5.871MiB / 3.703GiB, 0.15%, 95.4MB / 71.5MB, 1.71MB / 0B
OK,9,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.84%, 6.379MiB / 3.703GiB, 0.17%, 69.7MB / 94.8MB, 2.74MB / 0B
OK,9,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.18%, 5.574MiB / 125MiB, 4.46%, 378kB / 227kB, 5.39MB / 0B
OK,9,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.17%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,9,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,9,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.01%, 24.95MiB / 500MiB, 4.99%, 1.48MB / 266kB, 19.3MB / 0B
[2J[HOK,9,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.82MiB / 50MiB, 5.64%, 107kB / 187kB, 1.29MB / 0B
OK,9,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 11.35%, 5.871MiB / 3.703GiB, 0.15%, 95.4MB / 71.5MB, 1.71MB / 0B
OK,9,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.84%, 6.379MiB / 3.703GiB, 0.17%, 69.7MB / 94.8MB, 2.74MB / 0B
OK,9,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.18%, 5.574MiB / 125MiB, 4.46%, 378kB / 227kB, 5.39MB / 0B
OK,9,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.17%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,9,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,9,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.01%, 24.95MiB / 500MiB, 4.99%, 1.48MB / 266kB, 19.3MB / 0B
[2J[HOK,9,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.82MiB / 50MiB, 5.64%, 107kB / 187kB, 1.29MB / 0B
OK,9,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 11.35%, 5.871MiB / 3.703GiB, 0.15%, 95.4MB / 71.5MB, 1.71MB / 0B
OK,9,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.84%, 6.379MiB / 3.703GiB, 0.17%, 69.7MB / 94.8MB, 2.74MB / 0B
OK,9,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.18%, 5.574MiB / 125MiB, 4.46%, 378kB / 227kB, 5.39MB / 0B
OK,9,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.17%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,9,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,9,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.01%, 24.95MiB / 500MiB, 4.99%, 1.48MB / 266kB, 19.3MB / 0B
[2J[HOK,9,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.82MiB / 50MiB, 5.64%, 107kB / 187kB, 1.29MB / 0B
OK,9,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.98%, 5.871MiB / 3.703GiB, 0.15%, 95.4MB / 71.5MB, 1.71MB / 0B
OK,9,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.98%, 6.379MiB / 3.703GiB, 0.17%, 69.7MB / 94.8MB, 2.74MB / 0B
OK,9,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.18%, 5.574MiB / 125MiB, 4.46%, 378kB / 227kB, 5.39MB / 0B
OK,9,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.17%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,9,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
